DEVICEID,EVT_TIMESTAMP,DEVICETYPE,LOGICALINTERFACE_ID,EVENTTYPE,FORMAT,UPDATED_UTC,PRESSURE,TEMPERATURE,TURBINE_ID
B102,2019-09-26 23:23:10.865666,EnergySystemModel02,,,,2019-09-26 23:23:10.86564,19.866933079506122,15.893546463604897,
A101,2019-09-26 23:33:05.874161,EnergySystemModel02,,,,2019-09-26 23:33:05.874192,29.55202066613396,15.893546463604897,
B102,2019-09-26 23:33:05.874161,EnergySystemModel02,,,,2019-09-26 23:33:05.874192,29.55202066613396,23.641616532907168,
A101,2019-09-26 23:48:05.979858,EnergySystemModel02,,,,2019-09-26 23:48:05.979887,38.941834230865055,23.641616532907168,
B102,2019-09-26 23:48:05.979858,EnergySystemModel02,,,,2019-09-26 23:48:05.979887,38.941834230865055,31.153467384692043,
A101,2019-09-26 23:53:08.952727,EnergySystemModel02,,,,2019-09-26 23:53:08.952752,47.942553860420304,31.153467384692043,
B102,2019-09-26 23:53:08.952727,EnergySystemModel02,,,,2019-09-26 23:53:08.952752,47.942553860420304,38.35404308833624,
A101,2019-09-27 00:08:06.361662,EnergySystemModel02,,,,2019-09-27 00:08:06.361692,56.46424733950355,38.35404308833624,
B102,2019-09-27 00:08:06.361662,EnergySystemModel02,,,,2019-09-27 00:08:06.361692,56.46424733950355,45.171397871602835,
A101,2019-09-27 00:13:08.575187,EnergySystemModel02,,,,2019-09-27 00:13:08.575215,64.42176872376912,45.171397871602835,
B102,2019-09-27 00:13:08.575187,EnergySystemModel02,,,,2019-09-27 00:13:08.575215,64.42176872376912,51.53741497901529,
A101,2019-09-27 00:18:02.771639,EnergySystemModel02,,,,2019-09-27 00:18:02.771613,71.73560908995228,51.53741497901529,
B102,2019-09-27 00:18:02.771639,EnergySystemModel02,,,,2019-09-27 00:18:02.771613,71.73560908995228,57.38848727196182,
A101,2019-09-27 00:28:06.776657,EnergySystemModel02,,,,2019-09-27 00:28:06.776631,78.33269096274834,57.38848727196182,
B102,2019-09-27 00:28:06.776657,EnergySystemModel02,,,,2019-09-27 00:28:06.776631,78.33269096274834,62.66615277019867,
A101,2019-09-27 00:33:08.834551,EnergySystemModel02,,,,2019-09-27 00:33:08.834577,84.14709848078965,62.66615277019867,
B102,2019-09-27 00:33:08.834551,EnergySystemModel02,,,,2019-09-27 00:33:08.834577,84.14709848078965,67.31767878463172,
A101,2019-09-27 00:48:05.776733,EnergySystemModel02,,,,2019-09-27 00:48:05.776762,89.12073600614355,67.31767878463172,
B102,2019-09-27 00:48:05.776733,EnergySystemModel02,,,,2019-09-27 00:48:05.776762,89.12073600614355,71.29658880491483,
A101,2019-09-27 00:53:09.265885,EnergySystemModel02,,,,2019-09-27 00:53:09.265909,93.20390859672264,71.29658880491483,
B102,2019-09-27 00:53:09.265885,EnergySystemModel02,,,,2019-09-27 00:53:09.265909,93.20390859672264,74.56312687737811,
A101,2019-09-27 01:03:04.67309,EnergySystemModel02,,,,2019-09-27 01:03:04.67312,96.3558185417193,74.56312687737811,
B102,2019-09-27 01:03:04.67309,EnergySystemModel02,,,,2019-09-27 01:03:04.67312,96.3558185417193,77.08465483337544,
A101,2019-09-27 01:08:07.689783,EnergySystemModel02,,,,2019-09-27 01:08:07.689754,98.54497299884602,77.08465483337544,
B102,2019-09-27 01:08:07.689783,EnergySystemModel02,,,,2019-09-27 01:08:07.689754,98.54497299884602,78.83597839907682,
A101,2019-09-27 01:18:04.083305,EnergySystemModel02,,,,2019-09-27 01:18:04.083334,99.74949866040545,78.83597839907682,
B102,2019-09-27 01:18:04.083305,EnergySystemModel02,,,,2019-09-27 01:18:04.083334,99.74949866040545,79.79959892832436,
A101,2019-09-27 01:28:10.168576,EnergySystemModel02,,,,2019-09-27 01:28:10.168546,99.95736030415051,79.79959892832436,
B102,2019-09-27 01:28:10.168576,EnergySystemModel02,,,,2019-09-27 01:28:10.168546,99.95736030415051,79.9658882433204,
A101,2019-09-27 01:33:03.083352,EnergySystemModel02,,,,2019-09-27 01:33:03.083325,99.16648104524685,79.9658882433204,
B102,2019-09-27 01:33:03.083352,EnergySystemModel02,,,,2019-09-27 01:33:03.083325,99.16648104524685,79.33318483619749,
A101,2019-09-27 01:38:05.274963,EnergySystemModel02,,,,2019-09-27 01:38:05.274991,97.38476308781952,79.33318483619749,
B102,2019-09-27 01:38:05.274963,EnergySystemModel02,,,,2019-09-27 01:38:05.274991,97.38476308781952,77.90781047025561,
A101,2019-09-27 01:48:10.969468,EnergySystemModel02,,,,2019-09-27 01:48:10.969441,94.63000876874145,77.90781047025561,
B102,2019-09-27 01:48:10.969468,EnergySystemModel02,,,,2019-09-27 01:48:10.969441,94.63000876874145,75.70400701499315,
A101,2019-09-27 02:03:09.270138,EnergySystemModel02,,,,2019-09-27 02:03:09.270113,90.92974268256818,75.70400701499315,
B102,2019-09-27 02:03:09.270138,EnergySystemModel02,,,,2019-09-27 02:03:09.270113,90.92974268256818,72.74379414605454,
A101,2019-09-27 02:18:06.987311,EnergySystemModel02,,,,2019-09-27 02:18:06.987282,86.32093666488737,72.74379414605454,
B102,2019-09-27 02:18:06.987311,EnergySystemModel02,,,,2019-09-27 02:18:06.987282,86.32093666488737,69.0567493319099,
A101,2019-09-27 02:23:10.085689,EnergySystemModel02,,,,2019-09-27 02:23:10.08566,80.849640381959,69.0567493319099,
B102,2019-09-27 02:23:10.085689,EnergySystemModel02,,,,2019-09-27 02:23:10.08566,80.849640381959,64.67971230556721,
A101,2019-09-27 02:28:03.370013,EnergySystemModel02,,,,2019-09-27 02:28:03.370036,74.57052121767201,64.67971230556721,
B102,2019-09-27 02:28:03.370013,EnergySystemModel02,,,,2019-09-27 02:28:03.370036,74.57052121767201,59.6564169741376,
A101,2019-09-27 02:33:06.665444,EnergySystemModel02,,,,2019-09-27 02:33:06.665417,67.54631805511507,59.6564169741376,
B102,2019-09-27 02:33:06.665444,EnergySystemModel02,,,,2019-09-27 02:33:06.665417,67.54631805511507,54.03705444409205,
A101,2019-09-27 02:38:10.26674,EnergySystemModel02,,,,2019-09-27 02:38:10.266769,59.84721441039566,54.03705444409205,
B102,2019-09-27 02:38:10.26674,EnergySystemModel02,,,,2019-09-27 02:38:10.266769,59.84721441039566,47.87777152831652,
A101,2019-09-27 02:48:05.277879,EnergySystemModel02,,,,2019-09-27 02:48:05.277906,51.550137182146415,47.87777152831652,
B102,2019-09-27 02:48:05.277879,EnergySystemModel02,,,,2019-09-27 02:48:05.277906,51.550137182146415,41.240109745717135,
A101,2019-09-27 02:53:08.67542,EnergySystemModel02,,,,2019-09-27 02:53:08.675326,42.737988023382975,41.240109745717135,
B102,2019-09-27 02:53:08.67542,EnergySystemModel02,,,,2019-09-27 02:53:08.675326,42.737988023382975,34.190390418706386,
A101,2019-09-27 03:43:08.162682,EnergySystemModel02,,,,2019-09-27 03:43:08.16272,33.498815015590466,34.190390418706386,
B102,2019-09-27 03:43:08.162682,EnergySystemModel02,,,,2019-09-27 03:43:08.16272,33.498815015590466,26.799052012472373,
A101,2019-09-27 03:53:04.61356,EnergySystemModel02,,,,2019-09-27 03:53:04.613591,23.9249329213982,26.799052012472373,
B102,2019-09-27 03:53:04.61356,EnergySystemModel02,,,,2019-09-27 03:53:04.613591,23.9249329213982,19.13994633711856,
A101,2019-09-27 03:58:07.571113,EnergySystemModel02,,,,2019-09-27 03:58:07.571086,19.866933079506122,7.986673331746252,
B102,2019-09-27 03:58:07.571113,EnergySystemModel02,,,,2019-09-27 03:58:07.571086,19.866933079506122,15.893546463604897,
A101,2019-09-27 04:03:10.54939,EnergySystemModel02,,,,2019-09-27 04:03:10.549361,29.55202066613396,15.893546463604897,
B102,2019-09-27 04:03:10.54939,EnergySystemModel02,,,,2019-09-27 04:03:10.549361,29.55202066613396,23.641616532907168,
A101,2019-09-27 04:13:06.814461,EnergySystemModel02,,,,2019-09-27 04:13:06.814487,38.941834230865055,23.641616532907168,
B102,2019-09-27 04:13:06.814461,EnergySystemModel02,,,,2019-09-27 04:13:06.814487,38.941834230865055,31.153467384692043,
A101,2019-09-27 04:23:03.47494,EnergySystemModel02,,,,2019-09-27 04:23:03.474912,47.942553860420304,31.153467384692043,
B102,2019-09-27 04:23:03.47494,EnergySystemModel02,,,,2019-09-27 04:23:03.474912,47.942553860420304,38.35404308833624,
A101,2019-09-27 04:28:06.690064,EnergySystemModel02,,,,2019-09-27 04:28:06.69009,56.46424733950355,38.35404308833624,
B102,2019-09-27 04:28:06.690064,EnergySystemModel02,,,,2019-09-27 04:28:06.69009,56.46424733950355,45.171397871602835,
A101,2019-09-27 04:33:10.091457,EnergySystemModel02,,,,2019-09-27 04:33:10.091485,64.42176872376912,45.171397871602835,
B102,2019-09-27 04:33:10.091457,EnergySystemModel02,,,,2019-09-27 04:33:10.091485,64.42176872376912,51.53741497901529,
A101,2019-09-27 05:03:10.85603,EnergySystemModel02,,,,2019-09-27 05:03:10.856003,71.73560908995228,51.53741497901529,
B102,2019-09-27 05:03:10.85603,EnergySystemModel02,,,,2019-09-27 05:03:10.856003,71.73560908995228,57.38848727196182,
A101,2019-09-27 05:23:04.567772,EnergySystemModel02,,,,2019-09-27 05:23:04.567802,78.33269096274834,57.38848727196182,
B102,2019-09-27 05:23:04.567772,EnergySystemModel02,,,,2019-09-27 05:23:04.567802,78.33269096274834,62.66615277019867,
A101,2019-09-27 05:33:10.360114,EnergySystemModel02,,,,2019-09-27 05:33:10.360144,84.14709848078965,62.66615277019867,
B102,2019-09-27 05:33:10.360114,EnergySystemModel02,,,,2019-09-27 05:33:10.360144,84.14709848078965,67.31767878463172,
A101,2019-09-27 05:38:03.566818,EnergySystemModel02,,,,2019-09-27 05:38:03.566792,89.12073600614355,67.31767878463172,
B102,2019-09-27 05:38:03.566818,EnergySystemModel02,,,,2019-09-27 05:38:03.566792,89.12073600614355,71.29658880491483,
A101,2019-09-27 05:48:09.0588,EnergySystemModel02,,,,2019-09-27 05:48:09.058829,93.20390859672264,71.29658880491483,
B102,2019-09-27 05:48:09.0588,EnergySystemModel02,,,,2019-09-27 05:48:09.058829,93.20390859672264,74.56312687737811,
A101,2019-09-27 05:58:05.058268,EnergySystemModel02,,,,2019-09-27 05:58:05.058241,96.3558185417193,74.56312687737811,
B102,2019-09-27 05:58:05.058268,EnergySystemModel02,,,,2019-09-27 05:58:05.058241,96.3558185417193,77.08465483337544,
A101,2019-09-27 06:03:09.457313,EnergySystemModel02,,,,2019-09-27 06:03:09.457286,98.54497299884602,77.08465483337544,
B102,2019-09-27 06:03:09.457313,EnergySystemModel02,,,,2019-09-27 06:03:09.457286,98.54497299884602,78.83597839907682,
A101,2019-09-27 06:13:05.456308,EnergySystemModel02,,,,2019-09-27 06:13:05.456336,99.74949866040545,78.83597839907682,
B102,2019-09-27 06:13:05.456308,EnergySystemModel02,,,,2019-09-27 06:13:05.456336,99.74949866040545,79.79959892832436,
A101,2019-09-27 06:33:10.862697,EnergySystemModel02,,,,2019-09-27 06:33:10.862724,99.95736030415051,79.79959892832436,
B102,2019-09-27 06:33:10.862697,EnergySystemModel02,,,,2019-09-27 06:33:10.862724,99.95736030415051,79.9658882433204,
A101,2019-09-27 06:38:04.134118,EnergySystemModel02,,,,2019-09-27 06:38:04.134148,99.16648104524685,79.9658882433204,
B102,2019-09-27 06:38:04.134118,EnergySystemModel02,,,,2019-09-27 06:38:04.134148,99.16648104524685,79.33318483619749,
A101,2019-09-27 06:43:07.664583,EnergySystemModel02,,,,2019-09-27 06:43:07.664609,97.38476308781952,79.33318483619749,
B102,2019-09-27 06:43:07.664583,EnergySystemModel02,,,,2019-09-27 06:43:07.664609,97.38476308781952,77.90781047025561,
A101,2019-09-27 06:53:05.688226,EnergySystemModel02,,,,2019-09-27 06:53:05.688254,94.63000876874145,77.90781047025561,
B102,2019-09-27 06:53:05.688226,EnergySystemModel02,,,,2019-09-27 06:53:05.688254,94.63000876874145,75.70400701499315,
A101,2019-09-27 06:58:08.762451,EnergySystemModel02,,,,2019-09-27 06:58:08.762479,90.92974268256818,75.70400701499315,
B102,2019-09-27 06:58:08.762451,EnergySystemModel02,,,,2019-09-27 06:58:08.762479,90.92974268256818,72.74379414605454,
A101,2019-09-27 07:03:02.367562,EnergySystemModel02,,,,2019-09-27 07:03:02.367588,86.32093666488737,72.74379414605454,
B102,2019-09-27 07:03:02.367562,EnergySystemModel02,,,,2019-09-27 07:03:02.367588,86.32093666488737,69.0567493319099,
A101,2019-09-27 07:08:06.656049,EnergySystemModel02,,,,2019-09-27 07:08:06.656078,80.849640381959,69.0567493319099,
B102,2019-09-27 07:08:06.656049,EnergySystemModel02,,,,2019-09-27 07:08:06.656078,80.849640381959,64.67971230556721,
A101,2019-09-27 07:23:05.962205,EnergySystemModel02,,,,2019-09-27 07:23:05.962178,74.57052121767201,64.67971230556721,
B102,2019-09-27 07:23:05.962205,EnergySystemModel02,,,,2019-09-27 07:23:05.962178,74.57052121767201,59.6564169741376,
A101,2019-09-27 07:28:10.511709,EnergySystemModel02,,,,2019-09-27 07:28:10.511678,67.54631805511507,59.6564169741376,
B102,2019-09-27 07:28:10.511709,EnergySystemModel02,,,,2019-09-27 07:28:10.511678,67.54631805511507,54.03705444409205,
A101,2019-09-27 07:33:03.057723,EnergySystemModel02,,,,2019-09-27 07:33:03.057693,59.84721441039566,54.03705444409205,
B102,2019-09-27 07:33:03.057723,EnergySystemModel02,,,,2019-09-27 07:33:03.057693,59.84721441039566,47.87777152831652,
A101,2019-09-27 07:38:06.967426,EnergySystemModel02,,,,2019-09-27 07:38:06.967396,51.550137182146415,47.87777152831652,
B102,2019-09-27 07:38:06.967426,EnergySystemModel02,,,,2019-09-27 07:38:06.967396,51.550137182146415,41.240109745717135,
A101,2019-09-27 07:43:10.738452,EnergySystemModel02,,,,2019-09-27 07:43:10.738425,42.737988023382975,41.240109745717135,
B102,2019-09-27 07:43:10.738452,EnergySystemModel02,,,,2019-09-27 07:43:10.738425,42.737988023382975,34.190390418706386,
A101,2019-09-27 07:48:03.968209,EnergySystemModel02,,,,2019-09-27 07:48:03.96824,33.498815015590466,34.190390418706386,
B102,2019-09-27 07:48:03.968209,EnergySystemModel02,,,,2019-09-27 07:48:03.96824,33.498815015590466,26.799052012472373,
A101,2019-09-27 07:53:07.434554,EnergySystemModel02,,,,2019-09-27 07:53:07.434585,23.9249329213982,26.799052012472373,
B102,2019-09-27 07:53:07.434554,EnergySystemModel02,,,,2019-09-27 07:53:07.434585,23.9249329213982,19.13994633711856,
A101,2019-09-27 07:58:10.424592,EnergySystemModel02,,,,2019-09-27 07:58:10.42462,19.866933079506122,7.986673331746252,
B102,2019-09-27 07:58:10.424592,EnergySystemModel02,,,,2019-09-27 07:58:10.42462,19.866933079506122,15.893546463604897,
A101,2019-09-27 08:03:05.504194,EnergySystemModel02,,,,2019-09-27 08:03:05.504165,29.55202066613396,15.893546463604897,
B102,2019-09-27 08:03:05.504194,EnergySystemModel02,,,,2019-09-27 08:03:05.504165,29.55202066613396,23.641616532907168,
A101,2019-09-27 08:08:08.460214,EnergySystemModel02,,,,2019-09-27 08:08:08.460187,38.941834230865055,23.641616532907168,
B102,2019-09-27 08:08:08.460214,EnergySystemModel02,,,,2019-09-27 08:08:08.460187,38.941834230865055,31.153467384692043,
A101,2019-09-27 08:28:05.960105,EnergySystemModel02,,,,2019-09-27 08:28:05.960074,47.942553860420304,31.153467384692043,
B102,2019-09-27 08:28:05.960105,EnergySystemModel02,,,,2019-09-27 08:28:05.960074,47.942553860420304,38.35404308833624,
A101,2019-09-27 08:43:09.085527,EnergySystemModel02,,,,2019-09-27 08:43:09.085553,56.46424733950355,38.35404308833624,
B102,2019-09-27 08:43:09.085527,EnergySystemModel02,,,,2019-09-27 08:43:09.085553,56.46424733950355,45.171397871602835,
A101,2019-09-27 08:53:09.459741,EnergySystemModel02,,,,2019-09-27 08:53:09.459713,64.42176872376912,45.171397871602835,
B102,2019-09-27 08:53:09.459741,EnergySystemModel02,,,,2019-09-27 08:53:09.459713,64.42176872376912,51.53741497901529,
A101,2019-09-27 09:03:08.16947,EnergySystemModel02,,,,2019-09-27 09:03:08.169499,71.73560908995228,51.53741497901529,
B102,2019-09-27 09:03:08.16947,EnergySystemModel02,,,,2019-09-27 09:03:08.169499,71.73560908995228,57.38848727196182,
A101,2019-09-27 09:13:08.2679,EnergySystemModel02,,,,2019-09-27 09:13:08.26793,78.33269096274834,57.38848727196182,
B102,2019-09-27 09:13:08.2679,EnergySystemModel02,,,,2019-09-27 09:13:08.26793,78.33269096274834,62.66615277019867,
A101,2019-09-27 09:18:03.165138,EnergySystemModel02,,,,2019-09-27 09:18:03.165167,84.14709848078965,62.66615277019867,
B102,2019-09-27 09:18:03.165138,EnergySystemModel02,,,,2019-09-27 09:18:03.165167,84.14709848078965,67.31767878463172,
A101,2019-09-27 09:23:08.605718,EnergySystemModel02,,,,2019-09-27 09:23:08.605816,89.12073600614355,67.31767878463172,
B102,2019-09-27 09:23:08.605718,EnergySystemModel02,,,,2019-09-27 09:23:08.605816,89.12073600614355,71.29658880491483,
A101,2019-09-27 09:28:01.381053,EnergySystemModel02,,,,2019-09-27 09:28:01.381024,93.20390859672264,71.29658880491483,
B102,2019-09-27 09:28:01.381053,EnergySystemModel02,,,,2019-09-27 09:28:01.381024,93.20390859672264,74.56312687737811,
A101,2019-09-27 09:33:06.465914,EnergySystemModel02,,,,2019-09-27 09:33:06.465943,96.3558185417193,74.56312687737811,
B102,2019-09-27 09:33:06.465914,EnergySystemModel02,,,,2019-09-27 09:33:06.465943,96.3558185417193,77.08465483337544,
A101,2019-09-27 09:43:07.072425,EnergySystemModel02,,,,2019-09-27 09:43:07.072394,98.54497299884602,77.08465483337544,
B102,2019-09-27 09:43:07.072425,EnergySystemModel02,,,,2019-09-27 09:43:07.072394,98.54497299884602,78.83597839907682,
A101,2019-09-27 09:53:09.692756,EnergySystemModel02,,,,2019-09-27 09:53:09.692726,99.74949866040545,78.83597839907682,
B102,2019-09-27 09:53:09.692756,EnergySystemModel02,,,,2019-09-27 09:53:09.692726,99.74949866040545,79.79959892832436,
A101,2019-09-27 10:03:04.783251,EnergySystemModel02,,,,2019-09-27 10:03:04.783223,99.95736030415051,79.79959892832436,
B102,2019-09-27 10:03:04.783251,EnergySystemModel02,,,,2019-09-27 10:03:04.783223,99.95736030415051,79.9658882433204,
A101,2019-09-27 10:18:05.38737,EnergySystemModel02,,,,2019-09-27 10:18:05.38734,99.16648104524685,79.9658882433204,
B102,2019-09-27 10:18:05.38737,EnergySystemModel02,,,,2019-09-27 10:18:05.38734,99.16648104524685,79.33318483619749,
A101,2019-09-27 10:33:05.058292,EnergySystemModel02,,,,2019-09-27 10:33:05.058266,97.38476308781952,79.33318483619749,
B102,2019-09-27 10:33:05.058292,EnergySystemModel02,,,,2019-09-27 10:33:05.058266,97.38476308781952,77.90781047025561,
A101,2019-09-27 10:38:01.397511,EnergySystemModel02,,,,2019-09-27 10:38:01.397533,94.63000876874145,77.90781047025561,
B102,2019-09-27 10:38:01.397511,EnergySystemModel02,,,,2019-09-27 10:38:01.397533,94.63000876874145,75.70400701499315,
A101,2019-09-27 10:48:04.938843,EnergySystemModel02,,,,2019-09-27 10:48:04.938873,90.92974268256818,75.70400701499315,
B102,2019-09-27 10:48:04.938843,EnergySystemModel02,,,,2019-09-27 10:48:04.938873,90.92974268256818,72.74379414605454,
A101,2019-09-27 10:53:09.259351,EnergySystemModel02,,,,2019-09-27 10:53:09.259324,86.32093666488737,72.74379414605454,
B102,2019-09-27 10:53:09.259351,EnergySystemModel02,,,,2019-09-27 10:53:09.259324,86.32093666488737,69.0567493319099,
A101,2019-09-27 10:58:09.058011,EnergySystemModel02,,,,2019-09-27 10:58:09.057979,80.849640381959,69.0567493319099,
B102,2019-09-27 10:58:09.058011,EnergySystemModel02,,,,2019-09-27 10:58:09.057979,80.849640381959,64.67971230556721,
A101,2019-09-27 11:08:11.563589,EnergySystemModel02,,,,2019-09-27 11:08:11.563617,74.57052121767201,64.67971230556721,
B102,2019-09-27 11:08:11.563589,EnergySystemModel02,,,,2019-09-27 11:08:11.563617,74.57052121767201,59.6564169741376,
A101,2019-09-27 11:13:13.965178,EnergySystemModel02,,,,2019-09-27 11:13:13.965152,67.54631805511507,59.6564169741376,
B102,2019-09-27 11:13:13.965178,EnergySystemModel02,,,,2019-09-27 11:13:13.965152,67.54631805511507,54.03705444409205,
A101,2019-09-27 11:23:08.779334,EnergySystemModel02,,,,2019-09-27 11:23:08.77936,59.84721441039566,54.03705444409205,
B102,2019-09-27 11:23:08.779334,EnergySystemModel02,,,,2019-09-27 11:23:08.77936,59.84721441039566,47.87777152831652,
A101,2019-09-27 11:33:08.756931,EnergySystemModel02,,,,2019-09-27 11:33:08.756906,51.550137182146415,47.87777152831652,
B102,2019-09-27 11:33:08.756931,EnergySystemModel02,,,,2019-09-27 11:33:08.756906,51.550137182146415,41.240109745717135,
A101,2019-09-27 11:38:11.496168,EnergySystemModel02,,,,2019-09-27 11:38:11.496194,42.737988023382975,41.240109745717135,
B102,2019-09-27 11:38:11.496168,EnergySystemModel02,,,,2019-09-27 11:38:11.496194,42.737988023382975,34.190390418706386,
A101,2019-09-27 11:43:09.939294,EnergySystemModel02,,,,2019-09-27 11:43:09.939268,33.498815015590466,34.190390418706386,
B102,2019-09-27 11:43:09.939294,EnergySystemModel02,,,,2019-09-27 11:43:09.939268,33.498815015590466,26.799052012472373,
A101,2019-09-27 11:48:12.695671,EnergySystemModel02,,,,2019-09-27 11:48:12.695644,23.9249329213982,26.799052012472373,
B102,2019-09-27 11:48:12.695671,EnergySystemModel02,,,,2019-09-27 11:48:12.695644,23.9249329213982,19.13994633711856,
A101,2019-09-27 11:53:09.270719,EnergySystemModel02,,,,2019-09-27 11:53:09.270747,19.866933079506122,7.986673331746252,
B102,2019-09-27 11:53:09.270719,EnergySystemModel02,,,,2019-09-27 11:53:09.270747,19.866933079506122,15.893546463604897,
A101,2019-09-27 11:58:08.578084,EnergySystemModel02,,,,2019-09-27 11:58:08.578056,29.55202066613396,15.893546463604897,
B102,2019-09-27 11:58:08.578084,EnergySystemModel02,,,,2019-09-27 11:58:08.578056,29.55202066613396,23.641616532907168,
A101,2019-09-27 12:03:10.797046,EnergySystemModel02,,,,2019-09-27 12:03:10.797017,38.941834230865055,23.641616532907168,
B102,2019-09-27 12:03:10.797046,EnergySystemModel02,,,,2019-09-27 12:03:10.797017,38.941834230865055,31.153467384692043,
A101,2019-09-27 12:13:11.271138,EnergySystemModel02,,,,2019-09-27 12:13:11.27111,47.942553860420304,31.153467384692043,
B102,2019-09-27 12:13:11.271138,EnergySystemModel02,,,,2019-09-27 12:13:11.27111,47.942553860420304,38.35404308833624,
A101,2019-09-27 12:18:10.286027,EnergySystemModel02,,,,2019-09-27 12:18:10.286055,56.46424733950355,38.35404308833624,
B102,2019-09-27 12:18:10.286027,EnergySystemModel02,,,,2019-09-27 12:18:10.286055,56.46424733950355,45.171397871602835,
A101,2019-09-27 12:23:10.569336,EnergySystemModel02,,,,2019-09-27 12:23:10.569365,64.42176872376912,45.171397871602835,
B102,2019-09-27 12:23:10.569336,EnergySystemModel02,,,,2019-09-27 12:23:10.569365,64.42176872376912,51.53741497901529,
A101,2019-09-27 12:28:10.183724,EnergySystemModel02,,,,2019-09-27 12:28:10.183697,71.73560908995228,51.53741497901529,
B102,2019-09-27 12:28:10.183724,EnergySystemModel02,,,,2019-09-27 12:28:10.183697,71.73560908995228,57.38848727196182,
A101,2019-09-27 12:33:03.662046,EnergySystemModel02,,,,2019-09-27 12:33:03.662019,78.33269096274834,57.38848727196182,
B102,2019-09-27 12:33:03.662046,EnergySystemModel02,,,,2019-09-27 12:33:03.662019,78.33269096274834,62.66615277019867,
A101,2019-09-27 12:53:08.985436,EnergySystemModel02,,,,2019-09-27 12:53:08.985408,84.14709848078965,62.66615277019867,
B102,2019-09-27 12:53:08.985436,EnergySystemModel02,,,,2019-09-27 12:53:08.985408,84.14709848078965,67.31767878463172,
A101,2019-09-27 13:08:07.465337,EnergySystemModel02,,,,2019-09-27 13:08:07.465311,89.12073600614355,67.31767878463172,
B102,2019-09-27 13:08:07.465337,EnergySystemModel02,,,,2019-09-27 13:08:07.465311,89.12073600614355,71.29658880491483,
A101,2019-09-27 13:28:10.788485,EnergySystemModel02,,,,2019-09-27 13:28:10.788389,93.20390859672264,71.29658880491483,
B102,2019-09-27 13:28:10.788485,EnergySystemModel02,,,,2019-09-27 13:28:10.788389,93.20390859672264,74.56312687737811,
A101,2019-09-27 13:33:03.763046,EnergySystemModel02,,,,2019-09-27 13:33:03.76301,96.3558185417193,74.56312687737811,
B102,2019-09-27 13:33:03.763046,EnergySystemModel02,,,,2019-09-27 13:33:03.76301,96.3558185417193,77.08465483337544,
A101,2019-09-27 13:38:06.469519,EnergySystemModel02,,,,2019-09-27 13:38:06.469489,98.54497299884602,77.08465483337544,
B102,2019-09-27 13:38:06.469519,EnergySystemModel02,,,,2019-09-27 13:38:06.469489,98.54497299884602,78.83597839907682,
A101,2019-09-27 13:48:02.866166,EnergySystemModel02,,,,2019-09-27 13:48:02.866192,99.74949866040545,78.83597839907682,
B102,2019-09-27 13:48:02.866166,EnergySystemModel02,,,,2019-09-27 13:48:02.866192,99.74949866040545,79.79959892832436,
A101,2019-09-27 14:03:02.764046,EnergySystemModel02,,,,2019-09-27 14:03:02.764075,99.95736030415051,79.79959892832436,
B102,2019-09-27 14:03:02.764046,EnergySystemModel02,,,,2019-09-27 14:03:02.764075,99.95736030415051,79.9658882433204,
A101,2019-09-27 14:08:06.168379,EnergySystemModel02,,,,2019-09-27 14:08:06.168407,99.16648104524685,79.9658882433204,
B102,2019-09-27 14:08:06.168379,EnergySystemModel02,,,,2019-09-27 14:08:06.168407,99.16648104524685,79.33318483619749,
A101,2019-09-27 14:13:10.662954,EnergySystemModel02,,,,2019-09-27 14:13:10.662982,97.38476308781952,79.33318483619749,
B102,2019-09-27 14:13:10.662954,EnergySystemModel02,,,,2019-09-27 14:13:10.662982,97.38476308781952,77.90781047025561,
A101,2019-09-27 14:28:10.664479,EnergySystemModel02,,,,2019-09-27 14:28:10.664506,94.63000876874145,77.90781047025561,
B102,2019-09-27 14:28:10.664479,EnergySystemModel02,,,,2019-09-27 14:28:10.664506,94.63000876874145,75.70400701499315,
A101,2019-09-27 14:38:06.375374,EnergySystemModel02,,,,2019-09-27 14:38:06.375401,90.92974268256818,75.70400701499315,
B102,2019-09-27 14:38:06.375374,EnergySystemModel02,,,,2019-09-27 14:38:06.375401,90.92974268256818,72.74379414605454,
A101,2019-09-27 14:43:15.47198,EnergySystemModel02,,,,2019-09-27 14:43:15.472008,86.32093666488737,72.74379414605454,
B102,2019-09-27 14:43:15.47198,EnergySystemModel02,,,,2019-09-27 14:43:15.472008,86.32093666488737,69.0567493319099,
A101,2019-09-27 14:48:03.071652,EnergySystemModel02,,,,2019-09-27 14:48:03.071682,80.849640381959,69.0567493319099,
B102,2019-09-27 14:48:03.071652,EnergySystemModel02,,,,2019-09-27 14:48:03.071682,80.849640381959,64.67971230556721,
A101,2019-09-27 14:53:06.888588,EnergySystemModel02,,,,2019-09-27 14:53:06.888612,74.57052121767201,64.67971230556721,
B102,2019-09-27 14:53:06.888588,EnergySystemModel02,,,,2019-09-27 14:53:06.888612,74.57052121767201,59.6564169741376,
A101,2019-09-27 14:58:10.111614,EnergySystemModel02,,,,2019-09-27 14:58:10.11164,67.54631805511507,59.6564169741376,
B102,2019-09-27 14:58:10.111614,EnergySystemModel02,,,,2019-09-27 14:58:10.11164,67.54631805511507,54.03705444409205,
A101,2019-09-27 15:03:02.293299,EnergySystemModel02,,,,2019-09-27 15:03:02.293272,59.84721441039566,54.03705444409205,
